,sid,timestamp,event,act,div_id,chapter,subchapter
19005,janavias,2022-03-10 17:47:56.271056,mChoice,answer:0:correct,qcbdm2_9,Unit3-If-Statements,topic-3-6-DeMorgan
19006,janavias,2022-03-10 17:48:10.217123,activecode,run,challenge3-6-booleanExpr,Unit3-If-Statements,topic-3-6-DeMorgan
19007,janavias,2022-03-10 17:48:10.290469,unittest,percent:0.00:passed:0:failed:3,challenge3-6-booleanExpr,Unit3-If-Statements,topic-3-6-DeMorgan
19008,janavias,2022-03-10 17:48:32.360002,mChoice,answer:0:no,qcbdm3_1,Unit3-If-Statements,topic-3-6-DeMorgan
19009,janavias,2022-03-10 17:48:34.800878,mChoice,answer:2:correct,qcbdm3_1,Unit3-If-Statements,topic-3-6-DeMorgan
19010,jacquelinea,2022-03-10 17:56:35.000000,assignments,doAssignment,assignment_id=97540, , 
19011,jacquelinea,2022-03-10 17:56:35.000000,page,viewassignment,Reading 2.8. Wrapper Classes - Integer and Double, , 
19012,jacquelinea,2022-03-10 17:57:32.000000,assignments,doAssignment,assignment_id=97541, , 
19013,jacquelinea,2022-03-10 17:57:32.000000,page,viewassignment,Reading 2.9. Using the Math Class, , 
19014,jacquelinea,2022-03-10 18:12:25.000000,assignments,doAssignment,assignment_id=97540, , 
19015,jacquelinea,2022-03-10 18:12:25.000000,page,viewassignment,Reading 2.8. Wrapper Classes - Integer and Double, , 
19016,jacquelinea,2022-03-10 18:13:23.000000,assignments,doAssignment,assignment_id=97541, , 
19017,jacquelinea,2022-03-10 18:13:23.000000,page,viewassignment,Reading 2.9. Using the Math Class, , 
19018,kaliyahr,2022-03-10 18:57:53.544299,page,view,Unit2-Using-Objects/topic-2-3-methods-no-params.html, , 
19019,kaliyahr,2022-03-10 18:59:40.025631,page,view,Unit2-Using-Objects/practice-test-objects.html, , 
19020,kaliyahr,2022-03-10 19:12:57.140143,page,view,Unit2-Using-Objects/topic-2-3-methods-no-params.html, , 
19021,kaliyahr,2022-03-10 19:14:42.099095,page,view,Unit2-Using-Objects/practice-test-objects.html, , 
19022,devonm,2022-03-11 03:40:54.000000,assignments,doAssignment,assignment_id=97528, , 
19023,devonm,2022-03-11 03:40:54.000000,page,viewassignment,Reading 1.5 - Casting and Ranges of Variable, , 
19024,devonm,2022-03-11 03:41:12.845231,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19025,devonm,2022-03-11 03:47:40.225695,activecode,run,lcpp,Unit1-Getting-Started,topic-1-5-shortcutoperators
19026,devonm,2022-03-11 03:47:40.292519,unittest,percent:100.00:passed:1:failed:0,lcpp,Unit1-Getting-Started,topic-1-5-shortcutoperators
19027,devonm,2022-03-11 04:02:58.876798,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19028,devonm,2022-03-11 04:17:59.626963,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19029,devonm,2022-03-11 04:33:00.333668,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19030,devonm,2022-03-11 04:48:01.028554,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19031,devonm,2022-03-11 05:03:01.949925,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19032,devonm,2022-03-11 05:18:02.548190,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19033,devonm,2022-03-11 13:34:07.000000,assignments,doAssignment,assignment_id=97528, , 
19034,devonm,2022-03-11 13:34:07.000000,page,viewassignment,Reading 1.5 - Casting and Ranges of Variable, , 
19035,devonm,2022-03-11 13:34:12.401547,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19036,devonm,2022-03-11 13:34:57.912277,mChoice,answer:4:correct,q3_4_3,Unit1-Getting-Started,topic-1-5-shortcutoperators
19037,devonm,2022-03-11 13:35:37.491763,mChoice,answer:4:correct,q3_4_4,Unit1-Getting-Started,topic-1-5-shortcutoperators
19038,devonm,2022-03-11 13:38:35.656228,shortanswer,"x     y     z
0     5     1
1     2     2
3     0     1",challenge1-5,Unit1-Getting-Started,topic-1-5-shortcutoperators
19039,devonm,2022-03-11 13:38:43.563377,page,view,Unit1-Getting-Started/topic-1-6-casting.html, , 
19040,devonm,2022-03-11 13:54:42.693859,page,view,Unit1-Getting-Started/topic-1-6-casting.html, , 
19041,nvalente,2022-03-19 17:17:40.505604,page,view,index.html, , 
19042,nvalente,2022-03-19 17:17:44.000000,admin,index,no params, , 
19043,nvalente,2022-03-19 17:17:44.000000,admin,admin,no params, , 
19044,nvalente,2022-03-19 17:17:46.000000,dashboard,index,no params, , 
19045,nvalente,2022-03-19 17:18:29.000000,dashboard,subchapoverview,no params, , 
19046,nvalente,2022-03-19 17:18:37.000000,dashboard,subchapoverview,tablekind=sccount&action=tocsv, , 
19047,johnme,2022-03-22 15:43:17.000000,assignments,doAssignment,assignment_id=96238, , 
19048,johnme,2022-03-22 15:43:17.000000,page,viewassignment,(old) Assignment 1.1, , 
19049,johnme,2022-03-22 15:43:24.000000,assignments,chooseAssignment,no params, , 
19050,johnme,2022-03-22 15:43:35.000000,assignments,doAssignment,assignment_id=97570, , 
19051,johnme,2022-03-22 15:43:35.000000,page,viewassignment,Unit 5 Summary and Practice, , 
19052,johnme,2022-03-22 15:43:42.472401,page,view,Unit5-Writing-Classes/Exercises.html, , 
19053,johnme,2022-03-22 15:47:18.464905,mChoice,answer:2:correct,AP5-9-3,Unit5-Writing-Classes,Exercises
19054,johnme,2022-03-22 15:47:22.761051,page,view,Unit5-Writing-Classes/FRQstepTracker.html, , 
19055,johnme,2022-03-22 15:47:36.574262,clickableArea,2;4;5;6;7;8,steptracker_instance_variables,Unit5-Writing-Classes,FRQstepTracker
19056,johnme,2022-03-22 15:47:41.728471,mChoice,answer:0:correct,steptracker-constructor,Unit5-Writing-Classes,FRQstepTracker
19057,johnme,2022-03-22 15:48:07.331270,shortanswer,i dont know,steptracker-variables,Unit5-Writing-Classes,FRQstepTracker
19058,johnme,2022-03-22 15:48:11.201446,ac_error,,stepTrackerCode1,Unit5-Writing-Classes,FRQstepTracker
19059,kyraa,2022-03-22 16:04:29.000000,assignments,doAssignment,assignment_id=96974, , 
19060,kyraa,2022-03-22 16:04:29.594712,page,view,index.html, , 
19061,xaviern,2022-03-22 16:07:40.318078,page,view,index.html, , 
19062,xaviern,2022-03-22 16:13:26.675881,page,view,Unit2-Using-Objects/topic-2-5-methods-return.html, , 
19063,xaviern,2022-03-22 16:14:06.635414,activecode,run,TurtleTestGetSet,Unit2-Using-Objects,topic-2-5-methods-return
19064,xaviern,2022-03-22 16:14:06.914316,unittest,percent:0.00:passed:0:failed:1,TurtleTestGetSet,Unit2-Using-Objects,topic-2-5-methods-return
19065,xaviern,2022-03-22 16:14:19.473520,activecode,edit,TurtleTestGetSet,Unit2-Using-Objects,topic-2-5-methods-return
19066,xaviern,2022-03-22 16:14:36.015344,activecode,"slide:3/22/2022, 11:14:33 AM",TurtleTestGetSet,Unit2-Using-Objects,topic-2-5-methods-return
19067,xaviern,2022-03-22 16:14:36.041867,activecode,"slide:3/22/2022, 11:14:33 AM",TurtleTestGetSet,Unit2-Using-Objects,topic-2-5-methods-return
19068,xaviern,2022-03-22 16:14:39.908778,activecode,run,TurtleTestGetSet,Unit2-Using-Objects,topic-2-5-methods-return
19069,xaviern,2022-03-22 16:14:39.999611,unittest,percent:100.00:passed:1:failed:0,TurtleTestGetSet,Unit2-Using-Objects,topic-2-5-methods-return
19070,johnme,2022-03-22 16:15:33.668872,page,view,Unit5-Writing-Classes/FRQstepTracker.html, , 
19071,xaviern,2022-03-22 16:16:00.289488,activecode,edit,TurtleArea,Unit2-Using-Objects,topic-2-5-methods-return
19072,xaviern,2022-03-22 16:16:29.496713,activecode,"slide:3/22/2022, 11:16:27 AM",TurtleArea,Unit2-Using-Objects,topic-2-5-methods-return
19073,xaviern,2022-03-22 16:16:29.652887,activecode,"slide:3/22/2022, 11:16:27 AM",TurtleArea,Unit2-Using-Objects,topic-2-5-methods-return
19074,xaviern,2022-03-22 16:16:34.266640,activecode,run,TurtleArea,Unit2-Using-Objects,topic-2-5-methods-return
19075,xaviern,2022-03-22 16:16:34.371528,unittest,percent:100.00:passed:3:failed:0,TurtleArea,Unit2-Using-Objects,topic-2-5-methods-return
19076,xaviern,2022-03-22 16:18:39.166660,activecode,edit,TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19077,xaviern,2022-03-22 16:21:48.534056,activecode,"slide:3/22/2022, 11:21:46 AM",TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19078,xaviern,2022-03-22 16:21:48.621924,activecode,"slide:3/22/2022, 11:21:46 AM",TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19079,xaviern,2022-03-22 16:21:51.954270,activecode,run,TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19080,xaviern,2022-03-22 16:21:52.059397,unittest,percent:66.67:passed:2:failed:1,TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19081,xaviern,2022-03-22 16:22:20.640961,activecode,"slide:3/22/2022, 11:22:18 AM",TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19082,xaviern,2022-03-22 16:22:20.687626,activecode,"slide:3/22/2022, 11:22:18 AM",TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19083,xaviern,2022-03-22 16:22:25.707052,activecode,run,TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19084,xaviern,2022-03-22 16:22:25.827272,unittest,percent:100.00:passed:3:failed:0,TurtleTestMethodsReturn2,Unit2-Using-Objects,topic-2-5-methods-return
19085,feliciah,2022-03-22 16:22:55.000000,assignments,doAssignment,assignment_id=97528, , 
19086,feliciah,2022-03-22 16:22:55.000000,page,viewassignment,Reading 1.5 - Casting and Ranges of Variable, , 
19087,feliciah,2022-03-22 16:23:07.337116,page,view,Unit1-Getting-Started/topic-1-5-shortcutoperators.html, , 
19088,xaviern,2022-03-22 16:23:51.816258,mChoice,answer:1:correct,traceReturnMethods,Unit2-Using-Objects,topic-2-5-methods-return
19089,xaviern,2022-03-22 16:24:28.979353,activecode,edit,challenge2-5-TurtleDistance,Unit2-Using-Objects,topic-2-5-methods-return
19090,johnme,2022-03-22 16:26:17.451383,mChoice,answer:0:no,steptracker-accessor-header,Unit5-Writing-Classes,FRQstepTracker
19091,johnme,2022-03-22 16:26:19.672060,mChoice,answer:1:no,steptracker-accessor-header,Unit5-Writing-Classes,FRQstepTracker
19092,johnme,2022-03-22 16:26:23.360364,mChoice,answer:2:no,steptracker-accessor-header,Unit5-Writing-Classes,FRQstepTracker
19093,johnme,2022-03-22 16:26:25.132205,mChoice,answer:3:no,steptracker-accessor-header,Unit5-Writing-Classes,FRQstepTracker
19094,johnme,2022-03-22 16:26:26.620823,mChoice,answer:4:correct,steptracker-accessor-header,Unit5-Writing-Classes,FRQstepTracker
19095,danielgr,2022-03-22 16:29:13.116344,page,view,index.html, , 
19096,nvalente,2022-03-22 16:30:00.144565,page,view,index.html, , 
19097,xaviern,2022-03-22 16:30:00.399946,activecode,"slide:3/22/2022, 11:29:58 AM",challenge2-5-TurtleDistance,Unit2-Using-Objects,topic-2-5-methods-return
19098,xaviern,2022-03-22 16:30:00.527904,activecode,"slide:3/22/2022, 11:29:58 AM",challenge2-5-TurtleDistance,Unit2-Using-Objects,topic-2-5-methods-return
19099,xaviern,2022-03-22 16:30:06.582602,activecode,run,challenge2-5-TurtleDistance,Unit2-Using-Objects,topic-2-5-methods-return
19100,xaviern,2022-03-22 16:30:06.680476,unittest,percent:100.00:passed:4:failed:0,challenge2-5-TurtleDistance,Unit2-Using-Objects,topic-2-5-methods-return
19101,geovanyr,2022-03-22 16:30:21.000000,assignments,doAssignment,assignment_id=97538, , 
19102,geovanyr,2022-03-22 16:30:21.000000,page,viewassignment,Reading 2.6. Strings, , 
19103,danielgr,2022-03-22 16:30:35.454700,page,view,Unit1-Getting-Started/topic-1-4-assignment.html, , 
19104,geovanyr,2022-03-22 16:30:43.120212,page,view,Unit2-Using-Objects/topic-2-6-strings.html, , 
19105,johnme,2022-03-22 16:30:44.416514,ac_error,11,stepTrackerCode2,Unit5-Writing-Classes,FRQstepTracker
19106,xaviern,2022-03-22 16:30:53.872638,mChoice,answer:3:correct,AP2-5-1,Unit2-Using-Objects,topic-2-5-methods-return
19107,johnme,2022-03-22 16:30:54.789944,mChoice,answer:0:no,steptracker-mutator-header,Unit5-Writing-Classes,FRQstepTracker
19108,johnme,2022-03-22 16:30:56.973253,mChoice,answer:1:no,steptracker-mutator-header,Unit5-Writing-Classes,FRQstepTracker
19109,danielgr,2022-03-22 16:30:57.680046,video,ready,jp-T9lFISlI,Unit1-Getting-Started,topic-1-4-assignment
19110,danielgr,2022-03-22 16:30:57.693562,video,ready,jp-T9lFISlI,Unit1-Getting-Started,topic-1-4-assignment
19111,johnme,2022-03-22 16:30:59.118346,mChoice,answer:2:no,steptracker-mutator-header,Unit5-Writing-Classes,FRQstepTracker
19112,devonm,2022-03-22 16:31:00.074134,page,view,index.html, , 
19113,danielgr,2022-03-22 16:31:00.413229,video,play:0.0685318664855957,jp-T9lFISlI,Unit1-Getting-Started,topic-1-4-assignment
19114,johnme,2022-03-22 16:31:00.961507,mChoice,answer:3:correct,steptracker-mutator-header,Unit5-Writing-Classes,FRQstepTracker
19115,johnme,2022-03-22 16:31:07.598175,mChoice,answer:4:no,steptracker-mutator-changes,Unit5-Writing-Classes,FRQstepTracker
19116,johnme,2022-03-22 16:31:09.562069,mChoice,"answer:3,4:no",steptracker-mutator-changes,Unit5-Writing-Classes,FRQstepTracker
19117,danielgr,2022-03-22 16:31:09.592344,video,pause:9.239858,jp-T9lFISlI,Unit1-Getting-Started,topic-1-4-assignment
19118,johnme,2022-03-22 16:31:12.239061,mChoice,"answer:2,3,4:no",steptracker-mutator-changes,Unit5-Writing-Classes,FRQstepTracker
19119,johnme,2022-03-22 16:31:18.838336,mChoice,"answer:1,2,3,4:no",steptracker-mutator-changes,Unit5-Writing-Classes,FRQstepTracker
19120,johnme,2022-03-22 16:31:24.517093,mChoice,"answer:1,3,4:no",steptracker-mutator-changes,Unit5-Writing-Classes,FRQstepTracker
19121,johnme,2022-03-22 16:31:29.943214,ac_error,11,stepTrackerCode3,Unit5-Writing-Classes,FRQstepTracker
19122,jacquelinea,2022-03-22 16:31:37.226544,page,view,index.html, , 
19123,johnme,2022-03-22 16:31:43.889299,mChoice,answer:0:no,steptracker-accessor-header2,Unit5-Writing-Classes,FRQstepTracker
19124,johnme,2022-03-22 16:31:46.012691,mChoice,answer:4:no,steptracker-accessor-header2,Unit5-Writing-Classes,FRQstepTracker
19125,johnme,2022-03-22 16:31:48.310197,mChoice,answer:3:no,steptracker-accessor-header2,Unit5-Writing-Classes,FRQstepTracker
19126,xaviern,2022-03-22 16:31:49.676993,mChoice,answer:4:correct,AP2-5-2,Unit2-Using-Objects,topic-2-5-methods-return
19127,johnme,2022-03-22 16:31:50.842385,mChoice,answer:1:no,steptracker-accessor-header2,Unit5-Writing-Classes,FRQstepTracker
19128,nvalente,2022-03-22 16:31:52.024836,page,view,Unit2-Using-Objects/toctree.html, , 
19129,johnme,2022-03-22 16:31:53.010942,mChoice,answer:2:correct,steptracker-accessor-header2,Unit5-Writing-Classes,FRQstepTracker
19130,johnme,2022-03-22 16:31:58.759498,ac_error,11,stepTrackerCode4,Unit5-Writing-Classes,FRQstepTracker
19131,xaviern,2022-03-22 16:32:00.141969,page,view,index.html, , 
19132,geovanyr,2022-03-22 16:32:06.619946,activecode,run,lcsb1,Unit2-Using-Objects,topic-2-6-strings
19133,geovanyr,2022-03-22 16:32:06.690877,unittest,percent:100.00:passed:1:failed:0,lcsb1,Unit2-Using-Objects,topic-2-6-strings
19134,devonm,2022-03-22 16:32:17.380496,page,view,Unit1-Getting-Started/topic-1-2-java-intro.html, , 
19135,danielgr,2022-03-22 16:32:19.945821,video,play:9.24589304196167,jp-T9lFISlI,Unit1-Getting-Started,topic-1-4-assignment
19136,johnme,2022-03-22 16:32:21.000000,assignments,chooseAssignment,no params, , 
19137,danielgr,2022-03-22 16:32:27.840316,video,pause:15.928839,jp-T9lFISlI,Unit1-Getting-Started,topic-1-4-assignment
19138,johnme,2022-03-22 16:32:28.000000,assignments,doAssignment,assignment_id=97570, , 
19139,johnme,2022-03-22 16:32:28.000000,page,viewassignment,Unit 5 Summary and Practice, , 
19140,nvalente,2022-03-22 16:32:31.555060,page,view,Unit2-Using-Objects/topic-2-6-strings.html, , 
19141,danielgr,2022-03-22 16:32:37.744778,video,play:16.140922062942504,jp-T9lFISlI,Unit1-Getting-Started,topic-1-4-assignment
19142,devonm,2022-03-22 16:32:38.409287,parsons,correct|9_0-2_3_0-6_7_0|0_1_0-4_5_0-8_0-10_0-11_0|c0-s,fourthClass,Unit1-Getting-Started,topic-1-2-java-intro
19143,johnme,2022-03-22 16:32:39.801389,page,view,Unit5-Writing-Classes/timeFRQ.html, , 
19144,devonm,2022-03-22 16:32:41.453675,parsons,correct|-|0_1_0-2_3_0-4_0-5_0-6_0|c0-s,thirdClass,Unit1-Getting-Started,topic-1-2-java-intro
19145,danielgr,2022-03-22 16:32:45.717452,page,view,Unit2-Using-Objects/topic-2-6-strings.html, , 
19146,nvalente,2022-03-22 16:32:49.827086,page,view,Unit2-Using-Objects/topic-2-6-strings.html, , 
19147,johnme,2022-03-22 16:32:50.154322,activecode,run,time_part_a,Unit5-Writing-Classes,timeFRQ
19148,johnme,2022-03-22 16:32:50.323874,unittest,percent:0.00:passed:0:failed:6,time_part_a,Unit5-Writing-Classes,timeFRQ
19149,devonm,2022-03-22 16:32:51.834349,activecode,edit,printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19150,devonm,2022-03-22 16:32:51.921070,activecode,"slide:3/22/2022, 11:32:42 AM",printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19151,devonm,2022-03-22 16:32:51.945795,activecode,"slide:3/22/2022, 11:32:42 AM",printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19152,devonm,2022-03-22 16:32:53.955998,activecode,run,printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19153,devonm,2022-03-22 16:32:54.055693,unittest,percent:50.00:passed:1:failed:1,printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19154,jacquelinea,2022-03-22 16:32:58.000000,assignments,doAssignment,assignment_id=97541, , 
19155,jacquelinea,2022-03-22 16:32:58.000000,page,viewassignment,Reading 2.9. Using the Math Class, , 
19156,jacquelinea,2022-03-22 16:33:16.883834,page,view,Unit2-Using-Objects/topic-2-9-Math.html, , 
19157,johnme,2022-03-22 16:33:29.015636,activecode,run,time_part_b,Unit5-Writing-Classes,timeFRQ
19158,johnme,2022-03-22 16:33:29.171827,unittest,percent:0.00:passed:0:failed:6,time_part_b,Unit5-Writing-Classes,timeFRQ
19159,jacquelinea,2022-03-22 16:33:32.314661,page,view,Unit2-Using-Objects/topic-2-9-Math.html, , 
19160,johnme,2022-03-22 16:33:39.169196,page,view,Unit5-Writing-Classes/APLine.html, , 
19161,johnme,2022-03-22 16:33:45.985973,ac_error,,APLineFRQ,Unit5-Writing-Classes,APLine
19162,jacquelinea,2022-03-22 16:33:46.152659,page,view,Unit2-Using-Objects/topic-2-9-Math.html, , 
19163,geovanyr,2022-03-22 16:34:02.585857,activecode,edit,lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19164,devonm,2022-03-22 16:34:18.193230,activecode,"slide:3/22/2022, 11:34:09 AM",printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19165,devonm,2022-03-22 16:34:18.234796,activecode,"slide:3/22/2022, 11:34:09 AM",printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19166,devonm,2022-03-22 16:34:19.784004,activecode,run,printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19167,devonm,2022-03-22 16:34:19.911346,unittest,percent:50.00:passed:1:failed:1,printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19168,feliciah,2022-03-22 16:34:20.990554,mChoice,answer:1:no,q3_4_3,Unit1-Getting-Started,topic-1-5-shortcutoperators
19169,jacquelinea,2022-03-22 16:34:21.000000,assignments,doAssignment,assignment_id=97541, , 
19170,jacquelinea,2022-03-22 16:34:21.000000,page,viewassignment,Reading 2.9. Using the Math Class, , 
19171,johnme,2022-03-22 16:34:23.000000,assignments,chooseAssignment,no params, , 
19172,jacquelinea,2022-03-22 16:34:24.756066,page,view,Unit2-Using-Objects/topic-2-9-Math.html, , 
19173,devonm,2022-03-22 16:34:30.207480,activecode,"slide:3/22/2022, 11:34:21 AM",printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19174,devonm,2022-03-22 16:34:30.231603,activecode,"slide:3/22/2022, 11:34:21 AM",printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19175,feliciah,2022-03-22 16:34:30.861341,mChoice,answer:4:correct,q3_4_3,Unit1-Getting-Started,topic-1-5-shortcutoperators
19176,johnme,2022-03-22 16:34:31.000000,assignments,doAssignment,assignment_id=97570, , 
19177,johnme,2022-03-22 16:34:31.000000,page,viewassignment,Unit 5 Summary and Practice, , 
19178,devonm,2022-03-22 16:34:32.029717,activecode,run,printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19179,devonm,2022-03-22 16:34:32.104923,unittest,percent:100.00:passed:2:failed:0,printCommands,Unit1-Getting-Started,topic-1-2-java-intro
19180,johnme,2022-03-22 16:34:35.000000,assignments,update_submit,no params, , 
19181,johnme,2022-03-22 16:34:35.000000,assignments,doAssignment,assignment_id=97570, , 
19182,johnme,2022-03-22 16:34:35.000000,page,viewassignment,Unit 5 Summary and Practice, , 
19183,johnme,2022-03-22 16:34:37.000000,assignments,update_submit,no params, , 
19184,johnme,2022-03-22 16:34:37.000000,assignments,doAssignment,assignment_id=97570, , 
19185,johnme,2022-03-22 16:34:37.000000,page,viewassignment,Unit 5 Summary and Practice, , 
19186,johnme,2022-03-22 16:34:42.000000,assignments,chooseAssignment,no params, , 
19187,devonm,2022-03-22 16:34:44.913785,activecode,run,lcfc1,Unit1-Getting-Started,topic-1-2-java-intro
19188,devonm,2022-03-22 16:34:44.975184,unittest,percent:100.00:passed:1:failed:0,lcfc1,Unit1-Getting-Started,topic-1-2-java-intro
19189,johnme,2022-03-22 16:34:47.000000,assignments,doAssignment,assignment_id=97572, , 
19190,johnme,2022-03-22 16:34:47.000000,page,viewassignment,Reading 6.1. Array Creation and Access, , 
19191,jacquelinea,2022-03-22 16:34:49.453207,page,view,Unit2-Using-Objects/topic-2-9-Math.html, , 
19192,johnme,2022-03-22 16:34:50.667427,page,view,Unit6-Arrays/topic-6-1-array-basics.html, , 
19193,devonm,2022-03-22 16:34:52.558829,video,ready,Fc-BQzPbJmU,Unit1-Getting-Started,topic-1-2-java-intro
19194,devonm,2022-03-22 16:34:52.559046,video,ready,Fc-BQzPbJmU,Unit1-Getting-Started,topic-1-2-java-intro
19195,devonm,2022-03-22 16:34:53.814327,video,play:0.09139908392333984,Fc-BQzPbJmU,Unit1-Getting-Started,topic-1-2-java-intro
19196,devonm,2022-03-22 16:34:54.954765,video,pause:0.941182,Fc-BQzPbJmU,Unit1-Getting-Started,topic-1-2-java-intro
19197,geovanyr,2022-03-22 16:34:55.439054,activecode,"slide:3/22/2022, 11:34:54 AM",lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19198,geovanyr,2022-03-22 16:34:55.498252,activecode,"slide:3/22/2022, 11:34:54 AM",lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19199,geovanyr,2022-03-22 16:34:56.862180,ac_error,11,lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19200,devonm,2022-03-22 16:35:00.555885,video,ready,auv10y-dN4s,Unit1-Getting-Started,topic-1-2-java-intro
19201,devonm,2022-03-22 16:35:00.594200,video,ready,auv10y-dN4s,Unit1-Getting-Started,topic-1-2-java-intro
19202,devonm,2022-03-22 16:35:01.377002,video,play:0.07694103242492675,auv10y-dN4s,Unit1-Getting-Started,topic-1-2-java-intro
19203,geovanyr,2022-03-22 16:35:02.186067,activecode,"slide:3/22/2022, 11:35:01 AM",lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19204,geovanyr,2022-03-22 16:35:02.251090,activecode,"slide:3/22/2022, 11:35:01 AM",lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19205,jacquelinea,2022-03-22 16:35:02.572741,page,view,Unit2-Using-Objects/topic-2-9-Math.html, , 
19206,geovanyr,2022-03-22 16:35:04.041126,activecode,run,lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19207,geovanyr,2022-03-22 16:35:04.156002,unittest,percent:100.00:passed:1:failed:0,lcsbnew,Unit2-Using-Objects,topic-2-6-strings
19208,devonm,2022-03-22 16:35:04.331563,video,pause:2.908249,auv10y-dN4s,Unit1-Getting-Started,topic-1-2-java-intro
19209,devonm,2022-03-22 16:35:05.233277,video,play:3.0982999904632567,auv10y-dN4s,Unit1-Getting-Started,topic-1-2-java-intro
19210,devonm,2022-03-22 16:35:10.613197,activecode,edit,sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19211,devonm,2022-03-22 16:35:10.652152,activecode,"slide:3/22/2022, 11:35:01 AM",sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19212,devonm,2022-03-22 16:35:10.668277,activecode,"slide:3/22/2022, 11:35:01 AM",sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19213,devonm,2022-03-22 16:35:12.711594,ac_error,11,sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19214,geovanyr,2022-03-22 16:35:18.981880,activecode,run,lcsb2,Unit2-Using-Objects,topic-2-6-strings
19215,geovanyr,2022-03-22 16:35:19.058947,unittest,percent:100.00:passed:1:failed:0,lcsb2,Unit2-Using-Objects,topic-2-6-strings
19216,devonm,2022-03-22 16:35:22.576803,activecode,"slide:3/22/2022, 11:35:13 AM",sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19217,devonm,2022-03-22 16:35:22.623974,activecode,"slide:3/22/2022, 11:35:13 AM",sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19218,devonm,2022-03-22 16:35:24.159739,activecode,run,sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19219,devonm,2022-03-22 16:35:24.255315,unittest,percent:100.00:passed:1:failed:0,sc2error1,Unit1-Getting-Started,topic-1-2-java-intro
19220,devonm,2022-03-22 16:35:30.116675,activecode,edit,sc2error2,Unit1-Getting-Started,topic-1-2-java-intro
19221,jacquelinea,2022-03-22 16:35:32.339086,page,view,Unit2-Using-Objects/topic-2-10-summary.html, , 
19222,devonm,2022-03-22 16:35:36.679779,activecode,run,sc2error2,Unit1-Getting-Started,topic-1-2-java-intro
19223,devonm,2022-03-22 16:35:36.761154,unittest,percent:100.00:passed:1:failed:0,sc2error2,Unit1-Getting-Started,topic-1-2-java-intro
19224,devonm,2022-03-22 16:35:39.099520,activecode,edit,sc2error3,Unit1-Getting-Started,topic-1-2-java-intro
19225,devonm,2022-03-22 16:35:39.126520,activecode,"slide:3/22/2022, 11:35:30 AM",sc2error3,Unit1-Getting-Started,topic-1-2-java-intro
19226,devonm,2022-03-22 16:35:39.156038,activecode,"slide:3/22/2022, 11:35:30 AM",sc2error3,Unit1-Getting-Started,topic-1-2-java-intro
19227,devonm,2022-03-22 16:35:40.212628,ac_error,11,sc2error3,Unit1-Getting-Started,topic-1-2-java-intro
19228,danielgr,2022-03-22 16:35:44.431911,activecode,run,lcsb1,Unit2-Using-Objects,topic-2-6-strings
